Event ID,Event Name,Date,City,State,Finishers,Males,Females,Male Win,Female Win,Average Time,Time STD,Elev Gain,Elev Loss,Elev Max,Elev Min,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,TEMP,MAX,MIN,PRCP,DEWP,WDSP,SLP,STP,VISIB,RELHUM
1964170115,Rock 'n' Roll Arizona Marathon,2017-01-15,Phoenix,AZ,2332,1312,1020,2:19:57,2:42:49,4:39:35,0:55:59,509,516,1277,1151,72278023183,2017-01-15,33.4277,-112.0038,337.4,55.9,64.9,50.0,0.03,48.9,4.9,1012.8,973.7,10.0,77.30103156855265
1964160117,Rock 'n' Roll Arizona Marathon,2016-01-17,Phoenix,AZ,2335,1307,1028,2:25:22,2:46:44,4:41:12,0:56:30,509,516,1277,1151,72278023183,2016-01-17,33.4277,-112.0038,337.4,54.5,68.0,39.9,0.0,36.0,3.1,1020.3,980.8,10.0,49.53692461280338
1964150118,Rock 'n' Roll Arizona Marathon,2015-01-18,Phoenix,AZ,2577,1452,1125,2:24:41,2:45:59,4:36:07,0:52:50,509,516,1277,1151,72278023183,2015-01-18,33.4277,-112.0038,337.4,60.5,75.0,46.9,0.0,35.6,3.2,1022.2,982.8,10.0,39.292578509364034
1964140119,Rock 'n' Roll Arizona Marathon,2014-01-19,Phoenix,AZ,2878,1640,1238,2:21:00,2:49:24,4:32:48,0:52:31,509,516,1277,1151,72278023183,2014-01-19,33.4277,-112.0038,337.4,60.6,75.9,46.9,0.0,24.5,3.7,1018.3,979.2,10.0,24.933155714811605
1964130120,Rock 'n' Roll Arizona Marathon,2013-01-20,Phoenix,AZ,3223,1850,1373,2:31:06,2:44:41,4:31:32,0:52:16,509,516,1277,1151,72278023183,2013-01-20,33.4277,-112.0038,337.4,58.7,75.0,45.0,0.0,23.0,1.1,1019.1,979.8,10.0,25.05661618666504
1964120115,Rock 'n' Roll Arizona Marathon,2012-01-15,Phoenix,AZ,3863,2215,1648,2:24:47,2:49:12,4:28:29,0:51:56,509,516,1277,1151,72278023183,2012-01-15,33.4277,-112.0038,337.4,59.0,72.0,44.1,0.0,23.7,3.0,1018.5,979.3,10.0,25.527591503623547
1964110116,Rock 'n' Roll Arizona Marathon,2011-01-16,Phoenix,AZ,5062,2874,2188,2:17:32,2:37:55,4:29:53,0:53:24,509,516,1277,1151,72278023183,2011-01-16,33.4277,-112.0038,337.4,59.0,75.9,46.9,0.0,30.3,2.7,1016.6,977.4,10.0,33.51062131551667
1964100117,Rock 'n' Roll Arizona Marathon,2010-01-17,Phoenix,AZ,5691,3184,2507,2:12:41,2:30:39,4:28:24,0:52:58,509,516,1277,1151,72278023183,2010-01-17,33.4277,-112.0038,337.4,58.1,70.0,48.9,0.0,28.3,4.1,1012.8,973.8,10.0,31.89695047325421
1964090118,Rock 'n' Roll Arizona Marathon,2009-01-18,Phoenix,AZ,6440,3461,2979,2:10:36,2:31:22,4:35:40,0:55:57,509,516,1277,1151,72278023183,2009-01-18,33.4277,-112.0038,337.4,62.8,78.1,48.0,0.0,30.5,3.7,1022.1,982.9,10.0,29.52589531299661
1964080113,Rock 'n' Roll Arizona Marathon,2008-01-13,Phoenix,AZ,6453,3487,2966,2:13:21,2:31:15,4:35:41,0:57:38,509,516,1277,1151,72278023183,2008-01-13,33.4277,-112.0038,337.4,56.5,68.0,45.0,0.0,33.8,2.7,1017.4,978.1,10.0,42.21080422505092
1964070114,Rock 'n' Roll Arizona Marathon,2007-01-14,Phoenix,AZ,6942,3586,3356,2:14:13,2:31:43,4:35:59,0:58:48,509,516,1277,1151,72278023183,2007-01-14,33.4277,-112.0038,337.4,37.7,48.9,28.9,0.0,4.6,6.0,1021.8,981.6,10.0,24.552692032372047
1964060115,Rock 'n' Roll Arizona Marathon,2006-01-15,Phoenix,AZ,7428,3881,3547,2:13:08,2:31:44,4:42:35,1:00:07,509,516,1277,1151,72278023183,2006-01-15,33.4277,-112.0038,337.4,60.8,73.0,48.9,0.0,28.0,5.8,1013.4,974.5,10.0,28.61396723080756
1964050109,Rock 'n' Roll Arizona Marathon,2005-01-09,Phoenix,AZ,7166,3727,3439,2:14:24,2:32:51,4:46:19,1:00:02,509,516,1277,1151,72278023183,2005-01-09,33.4277,-112.0038,337.4,57.3,69.1,50.0,0.0,44.8,4.3,1019.8,980.4,10.0,62.96835014529163
1964040111,Rock 'n' Roll Arizona Marathon,2004-01-11,Phoenix,AZ,9482,4814,4668,2:10:33,2:31:33,4:50:07,0:58:28,509,516,1277,1151,72278023183,2004-01-11,33.4277,-112.0038,337.4,65.1,79.0,51.1,0.0,25.8,5.0,1014.8,999.9,9.9,22.4670681448212
479211121,Philadelphia Marathon,2021-11-21,Philadelphia,PA,7145,4342,2803,2:13:28,2:28:34,4:12:15,0:50:36,846,820,148,5,72408013739,2021-11-21,39.87326,-75.22681,2.1,45.3,54.0,32.0,0.0,36.7,2.5,1027.0,26.0,10.0,71.69979627562111
479191124,Philadelphia Marathon,2019-11-24,Philadelphia,PA,10041,5838,4203,2:16:31,2:32:48,4:19:59,0:52:53,846,820,148,5,72408013739,2019-11-24,39.87327,-75.22678,3.0,41.6,46.9,32.0,0.86,34.4,10.0,1001.9,998.8,8.2,75.40488005839254
479181118,Philadelphia Marathon,2018-11-18,Philadelphia,PA,9509,5370,4139,2:14:47,2:32:53,4:21:37,0:52:39,846,820,148,5,72408013739,2018-11-18,39.87327,-75.22678,3.0,40.4,48.0,32.0,0.0,30.7,4.0,1027.2,26.1,10.0,68.0738629368503
479171119,Philadelphia Marathon,2017-11-19,Philadelphia,PA,7761,4540,3221,2:16:25,2:38:14,4:20:12,0:50:57,846,820,148,5,72408013739,2017-11-19,39.87327,-75.22678,3.0,54.6,62.1,34.0,0.36,40.4,17.2,1000.4,997.8,9.6,58.64062735880462
479161120,Philadelphia Marathon,2016-11-20,Philadelphia,PA,8982,5035,3947,2:15:53,2:36:25,4:22:05,0:51:27,846,820,148,5,72408013739,2016-11-20,39.87327,-75.22678,3.0,41.8,50.0,37.9,0.03,26.0,19.3,1006.4,5.4,9.9,53.19181626817365
479151122,Philadelphia Marathon,2015-11-22,Philadelphia,PA,9153,5078,4075,2:17:44,2:40:05,4:18:11,0:49:35,846,820,148,5,72408013739,2015-11-22,39.87327,-75.22678,3.0,49.3,55.9,39.0,0.0,33.7,9.5,1014.5,13.3,10.0,54.7579097078565
479141123,Philadelphia Marathon,2014-11-23,Philadelphia,PA,10330,5717,4613,2:17:28,2:39:59,4:19:40,0:50:04,846,820,148,5,72408013739,2014-11-23,39.87327,-75.22678,3.0,45.7,54.0,39.9,0.0,24.7,7.3,1023.2,22.2,10.0,43.41848385817129
479131117,Philadelphia Marathon,2013-11-17,Philadelphia,PA,10881,5998,4883,2:17:35,2:39:04,4:20:09,0:48:50,846,820,148,5,72408013739,2013-11-17,39.87327,-75.22678,3.0,56.8,69.1,44.1,0.0,49.0,2.8,1021.6,21.1,8.8,75.10630542145083
479121118,Philadelphia Marathon,2012-11-18,Philadelphia,PA,11641,6467,5174,2:17:47,2:35:37,4:14:59,0:46:41,846,820,148,5,72408013739,2012-11-18,39.87327,-75.22678,3.0,43.6,55.0,35.1,0.0,34.4,5.3,1036.8,35.7,10.0,69.82990238147003
479111120,Philadelphia Marathon,2011-11-20,Philadelphia,PA,10313,6042,4271,2:19:16,2:35:46,4:16:31,0:44:02,846,820,148,5,72408013739,2011-11-20,39.87327,-75.22678,3.0,53.8,64.0,34.0,0.0,43.2,7.7,1023.1,22.1,10.0,67.25823708937406
479101121,Philadelphia Marathon,2010-11-21,Philadelphia,PA,8956,5194,3762,2:21:28,2:38:55,4:13:18,0:45:03,846,820,148,5,72408013739,2010-11-21,39.87327,-75.22678,3.0,46.8,57.0,39.0,0.0,31.5,5.3,1029.8,28.5,9.4,55.050353998124194
479091122,Philadelphia Marathon,2009-11-22,Philadelphia,PA,7475,4365,3110,2:17:15,2:46:44,4:14:11,0:48:00,846,820,148,5,72408013739,2009-11-22,39.87327,-75.22678,3.0,48.3,57.0,39.9,0.0,38.2,6.7,1024.2,23.1,10.0,67.92181064992275
479081123,Philadelphia Marathon,2008-11-23,Philadelphia,PA,7230,4245,2985,2:19:57,2:44:02,4:14:12,0:47:02,846,820,148,5,72408013739,2008-11-23,39.87327,-75.22678,3.0,31.1,39.0,23.0,0.0,16.2,8.8,1031.1,30.1,10.0,53.57581385053973
479071118,Philadelphia Marathon,2007-11-18,Philadelphia,PA,6668,3946,2722,2:25:01,2:42:05,4:10:34,0:46:27,846,820,148,5,72408013739,2007-11-18,39.87327,-75.22678,3.0,42.0,46.0,33.1,0.0,32.8,8.1,1023.5,22.5,9.8,69.64859964352411
479061119,Philadelphia Marathon,2006-11-19,Philadelphia,PA,6119,3954,2165,2:17:09,2:40:31,4:06:44,0:41:00,846,820,148,5,72408013739,2006-11-19,39.87327,-75.22678,3.0,44.7,51.1,39.9,0.0,31.2,6.7,1014.5,13.4,10.0,58.88897482052266
479051120,Philadelphia Marathon,2005-11-20,Philadelphia,PA,5887,3824,2063,2:21:02,2:43:07,4:06:23,0:40:08,846,820,148,5,72408013739,2005-11-20,39.87327,-75.22678,3.0,44.6,59.0,28.9,0.0,29.8,6.1,1025.5,24.4,10.0,55.84985360607767
479041121,Philadelphia Marathon,2004-11-21,Philadelphia,PA,6193,4046,2147,2:19:43,2:41:57,4:05:24,0:39:26,846,820,148,5,72408013739,2004-11-21,39.87327,-75.22678,3.0,51.1,57.0,48.0,0.16,48.3,5.0,1022.3,999.9,6.2,90.1040156064404
479031123,Philadelphia Marathon,2003-11-23,Philadelphia,PA,5354,3610,1744,2:16:47,2:45:05,4:04:48,0:41:21,846,820,148,5,72408013739,2003-11-23,39.87327,-75.22678,3.0,49.2,62.1,42.1,0.0,46.6,1.9,1022.5,20.1,7.1,90.7073358261334
479021124,Philadelphia Marathon,2002-11-24,Philadelphia,PA,4535,2984,1551,2:18:43,2:39:47,4:06:24,0:41:37,846,820,148,5,72408013739,2002-11-24,39.87327,-75.22678,3.0,42.9,53.1,34.0,0.0,28.6,9.1,1017.8,999.9,9.9,56.74969533160886
479011118,Philadelphia Marathon,2001-11-18,Philadelphia,PA,3889,2564,1325,2:21:07,2:41:05,4:03:17,0:38:21,846,820,148,5,72408013739,2001-11-18,39.87327,-75.22678,3.0,45.8,57.9,36.0,0.0,38.4,3.8,1030.2,999.9,9.6,75.21276838213056
479001119,Philadelphia Marathon,2000-11-19,Philadelphia,PA,4252,2890,1362,2:18:03,2:41:56,4:05:49,0:42:19,846,820,148,5,72408013739,2000-11-19,39.87327,-75.22678,3.0,37.7,46.9,30.9,0.0,24.0,6.9,1020.5,999.9,9.9,57.407240560317696
481220109,Disney World Marathon,2022-01-09,Orlando,FL,11317,5283,6034,2:30:37,2:45:15,5:45:07,1:02:39,351,354,105,75,72205012815,2022-01-09,28.41822,-81.32413,27.1,70.5,82.9,54.0,0.0,60.9,6.5,1027.1,23.5,10.0,71.64444058803984
481200112,Disney World Marathon,2020-01-12,Orlando,FL,14106,6577,7529,2:22:19,2:54:19,5:46:07,0:56:19,351,354,105,75,72205012815,2020-01-12,28.4339,-81.325,27.4,75.0,86.0,66.9,0.01,67.7,6.0,1024.5,20.9,9.1,78.06879556763847
481190113,Disney World Marathon,2019-01-13,Orlando,FL,11480,5984,5496,2:18:45,2:45:24,5:34:00,1:05:06,351,354,105,75,72205012815,2019-01-13,28.4339,-81.325,27.4,67.0,81.0,54.0,0.0,58.3,5.9,1020.7,17.1,10.0,73.62845907434385
481180107,Disney World Marathon,2018-01-07,Orlando,FL,20025,9262,10763,2:17:52,2:47:22,5:48:43,1:06:45,351,354,105,75,72205012815,2018-01-07,28.4339,-81.325,27.4,50.1,66.0,37.0,0.0,38.6,11.1,1029.3,25.6,10.0,64.51352465796121
481170108,Disney World Marathon,2017-01-08,Orlando,FL,17729,8394,9335,2:23:15,2:48:05,5:36:34,1:04:03,351,354,105,75,72205012815,2017-01-08,28.4339,-81.325,27.4,44.4,55.0,36.0,0.37,33.2,15.1,1031.0,27.3,10.0,64.55896771956229
481160110,Disney World Marathon,2016-01-10,Orlando,FL,19838,9523,10315,2:33:24,2:52:23,5:42:07,1:02:07,351,354,105,75,72205012815,2016-01-10,28.4339,-81.325,27.4,66.6,71.1,57.9,0.22,61.9,7.7,1012.5,8.5,9.2,84.85295629678461
481150111,Disney World Marathon,2015-01-11,Orlando,FL,19959,9681,10278,2:18:06,2:50:20,5:34:18,1:04:40,351,354,105,75,72205012815,2015-01-11,28.4339,-81.325,27.4,61.2,79.0,44.1,0.0,57.1,6.6,1026.8,23.2,9.4,86.37739345518828
481140112,Disney World Marathon,2014-01-12,Orlando,FL,19191,9496,9695,2:21:39,2:47:44,5:27:10,1:03:07,351,354,105,75,72205012815,2014-01-12,28.4339,-81.325,27.4,66.3,86.0,55.9,0.41,51.7,9.0,1019.2,15.1,9.9,59.336838421213024
481130113,Disney World Marathon,2013-01-13,Orlando,FL,20679,10061,10618,2:21:16,2:48:30,5:33:42,1:03:18,351,354,105,75,72205012815,2013-01-13,28.4339,-81.325,27.4,69.5,82.9,57.0,0.0,62.3,4.8,1020.1,16.5,9.1,77.89040340581165
481120108,Disney World Marathon,2012-01-08,Orlando,FL,13467,7155,6312,2:19:02,2:48:35,5:08:14,1:00:38,351,354,105,75,72205012815,2012-01-08,28.4339,-81.325,27.4,60.7,77.0,46.9,0.0,48.8,1.2,1022.8,19.1,9.9,64.83817972966989
481110109,Disney World Marathon,2011-01-09,Orlando,FL,13512,7247,6265,2:21:15,2:42:11,5:04:45,1:00:17,351,354,105,75,72205012815,2011-01-09,28.4339,-81.325,27.4,54.7,64.9,42.4,0.0,38.6,7.7,1016.4,12.6,10.0,54.47220694559346
481100110,Disney World Marathon,2010-01-10,Orlando,FL,16874,8725,8149,2:22:08,2:51:20,5:12:04,0:59:52,351,354,105,75,72205012815,2010-01-10,28.4339,-81.325,27.4,34.7,44.1,24.1,0.04,17.2,9.5,1026.5,22.7,10.0,48.42004248825248
481090111,Disney World Marathon,2009-01-11,Orlando,FL,14927,7793,7134,2:20:38,2:46:27,5:08:09,0:58:21,351,354,105,75,72205012815,2009-01-11,28.4339,-81.325,27.4,64.9,80.1,46.9,0.0,55.5,5.8,1019.8,16.3,9.0,71.58638725688907
481080113,Disney World Marathon,2008-01-13,Orlando,FL,12951,6751,6200,2:20:56,2:47:29,5:16:07,0:57:20,351,354,105,75,72205012815,2008-01-13,28.4339,-81.325,27.4,68.5,81.0,60.1,0.0,65.6,5.1,1014.4,10.7,7.0,90.47045286037326
481070107,Disney World Marathon,2007-01-07,Orlando,FL,10936,5780,5156,2:19:24,2:57:03,5:13:36,0:57:14,351,354,105,75,72205012815,2007-01-07,28.4339,-81.325,27.4,73.0,84.0,63.0,0.0,64.2,5.7,1020.4,17.0,7.8,73.93874587115235
481060108,Disney World Marathon,2006-01-08,Orlando,FL,10125,5106,5019,2:19:44,2:51:38,5:04:34,0:58:51,351,354,105,75,72205012815,2006-01-08,28.4339,-81.325,27.4,49.0,66.0,34.0,0.0,33.2,3.3,1024.8,21.0,8.7,54.27709667595179
481050109,Disney World Marathon,2005-01-09,Orlando,FL,7726,3880,3846,2:19:16,2:56:06,5:07:31,0:58:18,351,354,105,75,72205012815,2005-01-09,28.4339,-81.325,27.4,68.2,81.0,57.0,0.0,59.1,1.2,1025.8,22.1,9.6,72.69826598893765
481040111,Disney World Marathon,2004-01-11,Orlando,FL,9371,4722,4649,2:27:58,2:59:13,5:01:30,0:58:42,351,354,105,75,72205012815,2004-01-11,28.4339,-81.325,27.4,47.6,64.0,39.0,0.01,38.8,12.5,1026.4,999.9,9.7,71.38445777211209
481030112,Disney World Marathon,2003-01-12,Orlando,FL,9404,4566,4838,2:18:33,2:53:10,5:02:06,1:00:50,351,354,105,75,72205012815,2003-01-12,28.4339,-81.325,27.4,52.0,66.0,44.1,0.0,38.0,8.3,1023.2,999.9,10.0,58.73821122428286
481020106,Disney World Marathon,2002-01-06,Orlando,FL,7950,3895,4055,2:32:38,2:48:38,5:00:45,0:58:21,351,354,105,75,72205012815,2002-01-06,28.4339,-81.325,27.4,60.1,70.0,51.1,0.0,54.6,10.0,1015.3,999.9,9.9,82.0383231208855
481010107,Disney World Marathon,2001-01-07,Orlando,FL,8012,4039,3973,2:26:38,2:46:40,4:54:55,0:59:33,351,354,105,75,72205012815,2001-01-07,28.4339,-81.325,27.4,48.9,70.0,30.9,0.0,29.3,2.7,1016.8,999.9,9.2,46.533319683543226
481000108,Disney World Marathon,2000-01-08,Orlando,FL,7270,3864,3406,2:25:40,2:54:51,4:52:45,0:58:37,351,354,105,75,72205012815,2000-01-08,28.4339,-81.325,27.4,66.2,77.0,60.8,0.0,61.8,4.8,1023.4,999.9,6.1,85.733235406034
472211107,New York City Marathon,2021-11-07,New York City,NY,24939,13576,11348,2:08:22,2:22:39,4:39:24,1:02:38,810,824,260,7,72503014732,2021-11-07,40.77945,-73.88027,3.0,49.5,57.0,43.0,0.0,31.7,3.4,1023.3,22.3,10.0,50.15654779754753
472191103,New York City Marathon,2019-11-03,New York City,NY,53508,30794,22714,2:08:13,2:22:38,4:36:04,0:59:21,810,824,260,7,72503014732,2019-11-03,40.77944,-73.88035,3.4,47.8,53.1,39.9,0.0,30.6,9.6,1018.3,17.3,10.0,51.12222249610486
472181104,New York City Marathon,2018-11-04,New York City,NY,52704,30592,22112,2:05:59,2:22:48,4:38:24,0:58:03,810,824,260,7,72503014732,2018-11-04,40.77944,-73.88035,3.4,51.0,66.0,46.0,0.23,31.5,7.9,1029.9,28.9,10.0,47.05830413708394
472171105,New York City Marathon,2017-11-05,New York City,NY,50643,29583,21060,2:10:53,2:26:53,4:37:03,0:56:32,810,824,260,7,72503014732,2017-11-05,40.77944,-73.88035,3.4,54.8,61.0,48.0,0.02,49.2,7.8,1024.8,23.2,8.5,81.35675433735372
472161106,New York City Marathon,2016-11-06,New York City,NY,48468,29830,18638,2:07:51,2:24:26,4:36:30,0:54:27,810,824,260,7,72503014732,2016-11-06,40.77944,-73.88035,3.4,57.7,64.0,48.0,0.0,39.2,12.0,1021.6,20.5,10.0,50.02843978066066
472151101,New York City Marathon,2015-11-01,New York City,NY,49828,28804,21024,2:10:34,2:24:25,4:39:10,0:54:29,810,824,260,7,72503014732,2015-11-01,40.77944,-73.88035,3.4,57.3,64.9,43.0,0.0,44.0,7.1,1014.8,13.7,10.0,61.07812898964913
472141102,New York City Marathon,2014-11-02,New York City,NY,50433,30035,20398,2:10:59,2:25:07,4:34:48,0:53:23,810,824,260,7,72503014732,2014-11-02,40.77944,-73.88035,3.4,44.6,48.0,42.1,0.17,31.4,19.4,1010.0,8.8,10.0,59.59328849285694
472131103,New York City Marathon,2013-11-03,New York City,NY,50062,30536,19526,2:08:24,2:25:07,4:28:59,0:51:11,810,824,260,7,72503014732,2013-11-03,40.77944,-73.88035,3.4,50.9,68.0,42.1,0.01,35.0,11.2,1015.1,14.1,10.0,54.34200260835207
472111106,New York City Marathon,2011-11-06,New York City,NY,46536,29669,16867,2:05:05,2:23:15,4:28:12,0:52:30,810,824,260,7,72503014732,2011-11-06,40.77944,-73.88035,3.4,46.9,55.0,37.0,0.0,29.5,4.1,1032.2,31.2,10.0,50.56942940450956
472101107,New York City Marathon,2010-11-07,New York City,NY,44704,28661,16043,2:08:14,2:28:20,4:28:00,0:52:31,810,824,260,7,72503014732,2010-11-07,40.77944,-73.88035,3.4,45.4,52.0,39.0,0.0,29.2,10.4,1022.9,22.2,10.0,52.8690453260047
472091101,New York City Marathon,2009-11-01,New York City,NY,43250,28178,15072,2:09:15,2:28:52,4:24:42,0:50:44,810,824,260,7,72503014732,2009-11-01,40.77944,-73.88035,3.4,57.5,71.1,52.0,0.13,43.5,9.5,1016.2,15.2,9.5,59.49261039670195
472081102,New York City Marathon,2008-11-02,New York City,NY,37790,24991,12799,2:08:43,2:23:56,4:25:32,0:52:17,810,824,260,7,72503014732,2008-11-02,40.77944,-73.88035,3.4,47.4,64.9,39.0,0.0,29.1,9.0,1030.5,29.5,10.0,48.82355726067578
472071104,New York City Marathon,2007-11-04,New York City,NY,38557,26042,12515,2:09:04,2:23:09,4:29:03,0:51:19,810,824,260,7,72503014732,2007-11-04,40.77944,-73.88035,3.4,52.2,55.9,46.9,0.0,30.2,11.1,1009.3,8.3,10.0,42.71061056217155
472061105,New York City Marathon,2006-11-05,New York City,NY,37936,25607,12329,2:09:57,2:25:04,4:27:24,0:51:29,810,824,260,7,72503014732,2006-11-05,40.77944,-73.88035,3.4,45.0,50.0,34.7,0.0,22.8,3.7,1033.5,32.6,10.0,41.17875605543973
472051106,New York City Marathon,2005-11-06,New York City,NY,36872,24812,12060,2:09:30,2:24:41,4:37:37,0:51:57,810,824,260,7,72503014732,2005-11-06,40.77944,-73.88035,3.4,59.0,73.9,53.1,0.0,54.7,5.6,1016.0,14.9,3.1,85.63123163314087
472041107,New York City Marathon,2004-11-07,New York City,NY,36513,24563,11950,2:09:28,2:23:10,4:37:21,0:50:30,810,824,260,7,72503014732,2004-11-07,40.7792,-73.88,3.4,58.2,69.8,48.2,0.0,37.4,9.1,1009.6,999.9,9.1,45.794569800716005
472031102,New York City Marathon,2003-11-02,New York City,NY,34729,23014,11715,2:10:30,2:22:31,4:36:39,0:50:33,810,824,260,7,72503014732,2003-11-02,40.77944,-73.88035,3.4,64.6,77.0,57.0,0.0,55.0,5.5,1022.8,21.8,10.0,71.03723112515522
472021103,New York City Marathon,2002-11-03,New York City,NY,31824,21634,10190,2:08:07,2:25:56,4:28:37,0:50:56,810,824,260,7,72503014732,2002-11-03,40.77944,-73.88035,3.4,43.0,46.0,36.0,0.0,27.8,10.1,1018.0,999.9,9.9,54.70843184979112
472011104,New York City Marathon,2001-11-04,New York City,NY,23648,16810,6838,2:07:44,2:24:21,4:26:21,0:50:20,810,824,260,7,72503014732,2001-11-04,40.77944,-73.88035,3.4,56.5,69.1,51.1,0.08,36.4,7.7,1020.4,999.9,9.9,46.80348934587846
472001105,New York City Marathon,2000-11-05,New York City,NY,29327,21015,8312,2:10:09,2:25:45,4:24:38,0:52:11,810,824,260,7,72503014732,2000-11-05,40.77944,-73.88035,3.4,52.2,66.9,48.0,0.0,36.7,15.4,1010.4,999.9,9.9,55.40158362467202
58211003,Twin Cities Marathon,2021-10-03,Minneapolis,MN,3203,1868,1335,2:15:22,2:45:55,4:23:40,0:46:32,576,495,950,788,72658014922,2021-10-03,44.88523,-93.23133,254.5,64.7,73.0,57.0,0.26,57.9,7.7,1012.9,982.8,9.6,78.6109799694002
58191006,Twin Cities Marathon,2019-10-06,Minneapolis,MN,6739,3849,2890,2:12:23,2:31:29,4:23:17,0:45:51,576,495,950,788,72658014922,2019-10-06,44.8831,-93.2289,265.8,54.0,64.9,46.9,0.49,41.9,11.7,1012.6,982.0,9.9,63.51616949054698
58181007,Twin Cities Marathon,2018-10-07,Minneapolis,MN,7157,3972,3185,2:11:58,2:33:04,4:20:09,0:45:00,576,495,950,788,72658014922,2018-10-07,44.8831,-93.2289,265.8,47.0,52.0,44.1,0.0,41.7,7.1,1024.9,993.4,9.1,81.71186507077093
