Event ID,Event Name,Date,City,State,Finishers,Males,Females,Male Win,Female Win,Average Time,Time STD,Elev Gain,Elev Loss,Elev Max,Elev Min,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,TEMP,MAX,MIN,PRCP,DEWP,WDSP,SLP,STP,VISIB,RELHUM
58171001,Twin Cities Marathon,2017-10-01,Minneapolis,MN,7518,4100,3418,2:11:53,2:30:25,4:24:20,0:44:15,576,495,950,788,72658014922,2017-10-01,44.8831,-93.2289,265.8,60.0,69.1,46.0,0.06,48.6,11.1,1017.2,986.4,9.5,65.97607513097579
58161009,Twin Cities Marathon,2016-10-09,Minneapolis,MN,8551,4714,3837,2:08:51,2:30:01,4:21:10,0:44:22,576,495,950,788,72658014922,2016-10-09,44.8831,-93.2289,265.8,46.0,60.1,36.0,0.0,35.9,3.9,1027.8,996.7,8.9,67.65089887037153
58151004,Twin Cities Marathon,2015-10-04,Minneapolis,MN,8586,4776,3810,2:11:16,2:31:39,4:20:16,0:44:02,576,495,950,788,72658014922,2015-10-04,44.8831,-93.2289,265.8,49.9,60.1,42.1,0.0,39.1,6.2,1026.0,994.9,10.0,66.27654654860913
58141005,Twin Cities Marathon,2014-10-05,Minneapolis,MN,8848,4854,3994,2:13:32,2:34:00,4:18:33,0:43:49,576,495,950,788,72658014922,2014-10-05,44.8831,-93.2289,265.8,40.9,51.1,35.1,0.03,29.8,7.4,1004.4,973.7,10.0,64.37152812188118
58131006,Twin Cities Marathon,2013-10-06,Minneapolis,MN,8847,4919,3928,2:13:11,2:30:52,4:17:35,0:43:03,576,495,950,788,72658014922,2013-10-06,44.8831,-93.2289,265.8,48.3,61.0,42.1,0.01,45.1,3.0,1007.1,976.6,8.7,88.63194642112406
58121007,Twin Cities Marathon,2012-10-07,Minneapolis,MN,8781,5094,3687,2:14:53,2:32:37,4:16:40,0:43:06,576,495,950,788,72658014922,2012-10-07,44.8831,-93.2289,265.8,39.1,53.1,28.0,0.0,21.0,5.3,1021.9,990.7,10.0,47.898761683176026
58111002,Twin Cities Marathon,2011-10-02,Minneapolis,MN,8531,4855,3676,2:13:11,2:28:24,4:20:15,0:43:15,576,495,950,788,72658014922,2011-10-02,44.8831,-93.2289,265.8,58.1,80.1,39.0,0.0,34.7,5.2,1022.7,991.9,10.0,41.30401671811411
58101003,Twin Cities Marathon,2010-10-03,Minneapolis,MN,8211,4817,3394,2:14:02,2:27:23,4:15:35,0:42:51,576,495,950,788,72658014922,2010-10-03,44.8831,-93.2289,265.8,48.0,59.0,37.9,0.0,33.5,2.3,1030.8,999.6,10.0,57.02715272766052
58091004,Twin Cities Marathon,2009-10-04,Minneapolis,MN,8429,4889,3540,2:12:09,2:31:48,4:15:47,0:42:41,576,495,950,788,72658014922,2009-10-04,44.8831,-93.2289,265.8,49.0,54.0,44.1,0.04,42.2,7.5,1014.8,984.1,10.0,77.2823918857686
58081005,Twin Cities Marathon,2008-10-05,Minneapolis,MN,7979,4796,3183,2:16:31,2:32:27,4:17:27,0:41:58,576,495,950,788,72658014922,2008-10-05,44.8831,-93.2289,265.8,52.9,63.0,39.9,0.0,42.7,11.2,1019.8,989.0,9.3,68.19223281764664
58071007,Twin Cities Marathon,2007-10-07,Minneapolis,MN,7215,4390,2825,2:13:54,2:34:09,4:43:22,0:43:06,576,495,950,788,72658014922,2007-10-07,44.8831,-93.2289,265.8,77.3,87.1,71.1,0.02,67.6,9.3,1010.8,981.2,10.0,72.07393242876734
58061001,Twin Cities Marathon,2006-10-01,Minneapolis,MN,8215,5014,3201,2:13:52,2:32:17,4:29:30,0:45:49,576,495,950,788,72658014922,2006-10-01,44.8831,-93.2289,265.8,62.5,84.0,48.0,0.0,45.5,5.8,1011.0,980.8,10.0,53.735507409553385
58051002,Twin Cities Marathon,2005-10-02,Minneapolis,MN,7753,4685,3068,2:18:28,2:40:21,4:24:21,0:43:30,576,495,950,788,72658014922,2005-10-02,44.8831,-93.2289,265.8,70.3,82.9,55.0,0.0,59.6,10.5,1011.8,981.9,10.0,68.87626597760276
58041003,Twin Cities Marathon,2004-10-03,Minneapolis,MN,7304,4483,2821,2:13:33,2:26:53,4:18:53,0:43:18,576,495,950,788,72658014922,2004-10-03,44.8831,-93.2289,265.8,54.7,73.0,33.1,0.0,33.7,9.0,1015.9,999.9,9.9,44.87876847602943
58031005,Twin Cities Marathon,2003-10-05,Minneapolis,MN,7084,4376,2708,2:12:47,2:30:41,4:16:41,0:42:40,576,495,950,788,72658014922,2003-10-05,44.8831,-93.2289,265.8,53.0,66.9,41.0,0.0,42.5,3.9,1015.4,985.1,10.0,67.42263104488838
58020929,Twin Cities Marathon,2002-09-29,Minneapolis,MN,6532,3981,2551,2:11:35,2:29:39,4:16:13,0:42:16,576,495,950,788,72658014922,2002-09-29,44.8831,-93.2289,265.8,55.3,62.1,46.0,0.08,54.7,5.2,1015.4,999.9,4.3,97.84178274357367
58011007,Twin Cities Marathon,2001-10-07,Minneapolis,MN,6356,4077,2279,2:14:07,2:26:51,4:15:44,0:41:35,576,495,950,788,72658014922,2001-10-07,44.8831,-93.2289,265.8,41.3,55.9,28.9,0.0,21.9,6.5,1023.6,999.9,9.9,45.68455140686827
58001008,Twin Cities Marathon,2000-10-08,Minneapolis,MN,5896,3744,2152,2:12:40,2:29:37,4:12:01,0:41:08,576,495,950,788,72658014922,2000-10-08,44.8831,-93.2289,265.8,38.0,46.9,28.9,0.0,20.2,8.6,1038.3,999.9,9.9,48.3337719153695
9220320,L.A. Marathon,2022-03-20,Los Angeles,CA,12064,7289,4775,2:09:08,2:25:04,5:18:08,1:17:34,943,1169,566,203,72288593197,2022-03-20,34.02099,-118.44712,53.3,59.8,75.9,53.1,0.01,48.5,6.0,1014.0,7.7,9.5,66.19945215168687
9211107,L.A. Marathon,2021-11-07,Los Angeles,CA,8643,5586,3057,2:12:48,2:33:17,5:09:47,1:10:46,943,1169,566,203,72288593197,2021-11-07,34.02099,-118.44712,53.3,57.1,61.0,55.0,0.0,54.0,2.8,1016.9,10.7,3.3,89.36320248854442
9200308,L.A. Marathon,2020-03-08,Los Angeles,CA,21626,12732,8894,2:08:26,2:29:28,5:18:54,1:10:49,943,1169,566,203,72288593197,2020-03-08,34.01583,-118.45139,53.0,55.5,61.0,48.9,0.01,46.5,3.3,1016.0,9.8,10.0,71.67198558430393
9190324,L.A. Marathon,2019-03-24,Los Angeles,CA,20040,11794,8246,2:11:46,2:24:12,5:22:10,1:12:20,943,1169,566,203,72288593197,2019-03-24,34.01583,-118.45139,53.0,58.3,66.0,51.1,0.0,50.8,3.3,1021.1,14.7,9.6,76.08775767656573
9180318,L.A. Marathon,2018-03-18,Los Angeles,CA,19571,11248,8323,2:11:47,2:33:49,5:06:39,1:12:29,943,1169,566,203,72288593197,2018-03-18,34.01583,-118.45139,53.0,52.5,61.0,44.1,0.0,40.2,4.1,1018.7,12.5,10.0,62.83521129065653
9170319,L.A. Marathon,2017-03-19,Los Angeles,CA,18892,10930,7962,2:11:52,2:31:36,5:32:08,1:12:17,943,1169,566,203,72288593197,2017-03-19,34.01583,-118.45139,53.0,58.4,64.9,54.0,0.0,54.8,4.4,1017.9,11.7,5.7,87.80886437844188
9160214,L.A. Marathon,2016-02-14,Los Angeles,CA,20619,11497,9122,2:13:06,2:30:40,5:20:35,1:10:54,943,1169,566,203,72288593197,2016-02-14,34.01583,-118.45139,53.0,55.6,72.0,48.0,0.0,51.4,2.7,1017.2,11.1,2.9,85.7501464163539
9150315,L.A. Marathon,2015-03-15,Los Angeles,CA,21904,12532,9372,2:10:35,2:34:10,5:30:45,1:13:09,943,1169,566,203,72288593197,2015-03-15,34.01583,-118.45139,53.0,77.8,93.9,63.0,0.0,38.7,3.6,1016.1,9.9,10.0,24.549644757325105
9140309,L.A. Marathon,2014-03-09,Los Angeles,CA,21481,12358,9123,2:10:37,2:27:37,5:26:10,1:12:48,943,1169,566,203,72288593197,2014-03-09,34.01583,-118.45139,53.0,71.4,88.0,53.1,0.0,33.8,3.6,1019.6,13.4,10.0,25.05776045954165
9130317,L.A. Marathon,2013-03-17,Los Angeles,CA,19545,11768,7777,2:09:44,2:26:08,5:11:34,1:08:41,943,1169,566,203,72288593197,2013-03-17,34.01583,-118.45139,53.0,55.3,60.1,52.0,0.0,49.7,2.7,1014.6,8.4,5.3,81.39339693167781
9120318,L.A. Marathon,2012-03-18,Los Angeles,CA,18729,11381,7348,2:12:12,2:25:39,5:15:13,1:11:55,943,1169,566,203,72288593197,2012-03-18,34.01583,-118.45139,53.0,49.0,55.0,44.6,0.22,39.0,5.4,1008.4,2.0,9.4,68.26964191902431
9110320,L.A. Marathon,2011-03-20,Los Angeles,CA,19626,11896,7730,2:06:35,2:26:34,5:16:52,1:14:14,943,1169,566,203,72288593197,2011-03-20,34.01583,-118.45139,53.0,53.7,57.0,48.9,0.05,45.4,7.2,1013.1,5.2,7.1,73.40917790439309
9100321,L.A. Marathon,2010-03-21,Los Angeles,CA,22403,13238,9165,2:09:19,2:25:38,5:23:07,1:09:46,943,1169,566,203,72288593197,2010-03-21,34.01583,-118.45139,53.0,57.7,70.0,51.1,0.0,50.6,2.7,1020.8,14.5,4.2,77.17022777927444
9090525,L.A. Marathon,2009-05-25,Los Angeles,CA,14061,8922,5139,2:08:24,2:25:59,5:31:03,1:15:46,943,1169,566,203,72288593197,2009-05-25,34.01583,-118.45139,53.0,62.1,66.9,59.0,0.0,51.5,5.2,1014.3,8.1,10.0,68.21444423362102
9080302,L.A. Marathon,2008-03-02,Los Angeles,CA,16941,10436,6505,2:13:50,2:29:09,5:36:12,1:16:11,943,1169,566,203,72288593197,2008-03-02,34.01583,-118.45139,53.0,54.5,63.0,46.4,0.0,45.8,2.5,1016.7,10.4,6.4,72.38519643919821
9070304,L.A. Marathon,2007-03-04,Los Angeles,CA,20016,12207,7809,2:17:14,2:37:54,5:42:40,1:16:52,943,1169,566,203,72288593197,2007-03-04,34.01583,-118.45139,53.0,64.1,82.0,48.9,0.0,24.3,4.3,1022.3,16.1,10.0,21.85752170646581
9060319,L.A. Marathon,2006-03-19,Los Angeles,CA,20169,12367,7802,2:08:40,2:25:10,5:32:09,1:18:41,943,1169,566,203,72288593197,2006-03-19,34.01583,-118.45139,53.0,53.7,61.0,46.0,0.0,40.4,6.1,1009.8,3.6,10.0,60.59889422709423
9050306,L.A. Marathon,2005-03-06,Los Angeles,CA,19985,12409,7576,2:09:35,2:26:11,5:32:26,1:14:46,943,1169,566,203,72288599999,2005-03-06,34.017,-118.45,53.0,59.1,64.4,53.6,0.0,51.9,4.1,1018.0,999.9,7.3,77.00730953142006
9040307,L.A. Marathon,2004-03-07,Los Angeles,CA,17306,10920,6386,2:13:41,2:30:17,5:46:12,1:15:18,943,1169,566,203,72288599999,2004-03-07,34.017,-118.45,53.0,63.2,80.6,53.6,0.0,51.4,3.2,1022.2,999.9,9.6,65.38280565484195
9030302,L.A. Marathon,2003-03-02,Los Angeles,CA,16788,10464,6324,2:09:52,2:29:40,5:26:50,1:15:07,943,1169,566,203,72288599999,2003-03-02,34.017,-118.45,53.0,55.9,66.0,46.0,0.0,44.8,4.6,1017.7,999.9,10.0,66.23374867510407
9010304,L.A. Marathon,2001-03-04,Los Angeles,CA,15948,10086,5862,2:13:13,2:36:58,5:22:14,1:14:33,943,1169,566,203,72288599999,2001-03-04,34.017,-118.45,53.0,55.3,60.8,51.8,0.02,47.8,4.9,1015.2,999.9,9.7,75.81434912359832
9000305,L.A. Marathon,2000-03-05,Los Angeles,CA,14410,8121,6289,2:11:55,2:33:33,5:32:10,1:23:47,943,1169,566,203,72288599999,2000-03-05,34.017,-118.45,53.0,55.5,59.0,50.0,0.0,48.5,11.1,9999.9,999.9,13.9,77.26621845826064
2220116,Houston Marathon,2022-01-16,Houston,TX,6252,3926,2326,2:11:03,2:19:12,4:16:47,0:51:18,225,222,84,27,72244012918,2022-01-16,29.64586,-95.28212,13.2,44.8,59.0,35.1,0.0,25.3,12.1,1020.6,18.5,10.0,46.06298797192483
2200119,Houston Marathon,2020-01-19,Houston,TX,6901,4301,2600,2:08:35,2:23:28,4:20:34,0:51:02,225,222,84,27,72244012918,2020-01-19,29.63806,-95.28194,13.4,55.8,66.9,46.0,0.52,33.5,13.9,1028.3,26.3,10.0,42.777343425989386
2190120,Houston Marathon,2019-01-20,Houston,TX,6657,4050,2607,2:10:02,2:23:28,4:22:45,0:49:19,225,222,84,27,72244012918,2019-01-20,29.63806,-95.28194,13.4,42.1,53.1,33.1,0.36,25.4,11.8,1026.9,24.8,10.0,51.28842596647326
2180114,Houston Marathon,2018-01-14,Houston,TX,6710,4145,2565,2:08:30,2:24:51,4:27:26,0:48:09,225,222,84,27,72244012918,2018-01-14,29.63806,-95.28194,13.4,41.7,52.0,33.1,0.0,29.4,5.6,1034.3,32.2,10.0,61.40400247978363
2170115,Houston Marathon,2017-01-15,Houston,TX,7109,4305,2804,2:12:05,2:30:18,4:37:03,0:45:19,225,222,84,27,72244012918,2017-01-15,29.63806,-95.28194,13.4,67.1,78.1,62.1,0.0,63.4,8.3,1021.0,19.2,6.3,87.91907158122746
2160117,Houston Marathon,2016-01-17,Houston,TX,7807,4782,3025,2:10:54,2:26:07,4:25:45,0:47:03,225,222,84,27,72244012918,2016-01-17,29.63806,-95.28194,13.4,48.6,57.9,39.9,0.25,36.6,7.9,1020.8,18.7,10.0,63.06915183123875
2150118,Houston Marathon,2015-01-18,Houston,TX,7132,4347,2785,2:08:03,2:23:23,4:30:29,0:47:48,225,222,84,27,72244012918,2015-01-18,29.63806,-95.28194,13.4,55.8,68.0,45.0,0.0,39.5,4.1,1024.3,22.3,10.0,54.20926962185558
2140119,Houston Marathon,2014-01-19,Houston,TX,7045,4406,2639,2:07:32,2:25:52,4:28:50,0:46:56,225,222,84,27,72244012918,2014-01-19,29.63806,-95.28194,13.4,57.8,70.0,48.9,0.0,41.4,4.4,1023.2,21.0,8.3,54.29125359814619
2130113,Houston Marathon,2013-01-13,Houston,TX,6667,4111,2556,2:10:17,2:23:37,4:30:14,0:47:07,225,222,84,27,72244012918,2013-01-13,29.63806,-95.28194,13.4,56.7,75.0,44.1,0.02,51.4,12.1,1013.5,11.3,8.3,82.40418878215982
2120115,Houston Marathon,2012-01-15,Houston,TX,7637,4839,2798,2:06:51,2:23:14,4:24:52,0:47:39,225,222,84,27,72244012918,2012-01-15,29.63806,-95.28194,13.4,52.5,68.0,39.0,0.0,42.1,4.7,1027.9,25.8,10.0,67.62375565487866
2110130,Houston Marathon,2011-01-30,Houston,TX,6903,4345,2558,2:07:04,2:26:33,4:34:33,0:44:10,225,222,84,27,72244012918,2011-01-30,29.63806,-95.28194,13.4,66.2,71.1,64.0,0.0,60.3,6.5,1016.5,14.4,10.0,81.2962452873902
2100117,Houston Marathon,2010-01-17,Houston,TX,6340,3940,2400,2:07:37,2:23:53,4:29:39,0:45:25,225,222,84,27,72244012918,2010-01-17,29.63806,-95.28194,13.4,50.4,62.6,41.0,0.04,41.8,5.2,1016.3,999.9,8.8,72.2376008092032
2090118,Houston Marathon,2009-01-18,Houston,TX,5345,3477,1868,2:07:52,2:24:18,4:32:02,0:47:33,225,222,84,27,72244012918,2009-01-18,29.63806,-95.28194,13.4,63.4,73.9,55.9,0.0,45.2,6.6,1022.4,999.9,9.8,51.473467727247865
2080113,Houston Marathon,2008-01-13,Houston,TX,5592,3498,2094,2:12:31,2:24:39,4:28:25,0:44:44,225,222,84,27,72244012918,2008-01-13,29.63806,-95.28194,13.4,55.6,64.4,46.4,0.12,38.1,10.2,1020.8,999.9,10.0,51.69765079151015
2070114,Houston Marathon,2007-01-14,Houston,TX,5333,3305,2028,2:11:39,2:26:52,4:28:03,0:48:04,225,222,84,27,72244012918,2007-01-14,29.63806,-95.28194,13.4,65.9,75.0,55.0,0.13,61.9,7.5,1017.0,999.9,6.0,86.93624751944206
2060115,Houston Marathon,2006-01-15,Houston,TX,5425,3420,2005,2:12:02,2:32:25,4:27:19,0:45:03,225,222,84,27,72244012918,2006-01-15,29.63806,-95.28194,13.4,57.7,73.0,39.9,0.0,43.3,6.9,1019.4,999.9,10.0,58.615968078202165
2050116,Houston Marathon,2005-01-16,Houston,TX,5727,3706,2021,2:14:50,2:32:27,4:26:16,0:45:12,225,222,84,27,72244012918,2005-01-16,29.63806,-95.28194,13.4,46.6,57.2,37.4,0.0,30.9,9.0,1034.9,999.9,10.0,54.13759837663588
2040118,Houston Marathon,2004-01-18,Houston,TX,5383,3547,1836,2:18:51,2:28:36,4:27:07,0:44:32,225,222,84,27,72243012960,2004-01-18,29.98,-95.36,29.0,54.1,66.9,46.4,0.01,46.8,8.9,1009.4,999.9,9.8,76.27688804077508
2030119,Houston Marathon,2003-01-19,Houston,TX,4699,3117,1582,2:24:43,2:42:37,4:25:50,0:45:00,225,222,84,27,72243012960,2003-01-19,29.98,-95.36,29.0,44.7,64.0,30.2,0.0,30.8,3.2,1028.3,999.9,9.9,57.94328224718892
2020120,Houston Marathon,2002-01-20,Houston,TX,4394,2899,1495,2:28:43,2:50:49,4:23:37,0:41:15,225,222,84,27,72243012960,2002-01-20,29.98,-95.36,29.0,43.7,68.0,33.1,0.06,38.8,4.6,1018.7,999.9,9.8,82.75153975032875
2010114,Houston Marathon,2001-01-14,Houston,TX,4015,2763,1252,2:29:27,2:43:40,4:22:32,0:37:56,225,222,84,27,72243012960,2001-01-14,29.98,-95.36,29.0,56.7,70.0,45.0,0.08,49.9,3.6,1018.0,999.9,4.8,77.94820695022949
2000116,Houston Marathon,2000-01-16,Houston,TX,4792,3107,1542,2:11:27,2:32:24,4:27:10,0:39:13,225,222,84,27,72243012960,2000-01-16,29.98,-95.36,29.0,63.0,79.0,39.0,0.0,56.2,5.7,1028.0,999.9,9.5,78.47253498933038
480211212,Honolulu Marathon,2021-12-12,Honololu,HI,6229,3651,2578,2:14:30,2:41:24,6:01:28,1:38:44,457,455,126,3,91182022521,2021-12-12,21.32402,-157.93946,1.9,76.9,82.9,72.0,0.0,65.5,12.2,1017.4,16.8,10.0,67.91539674733723
480191208,Honolulu Marathon,2019-12-08,Honololu,HI,18787,10344,8443,2:07:59,2:31:09,6:31:57,1:44:24,457,455,126,3,91182022521,2019-12-08,21.324,-157.9294,2.1,75.0,82.9,68.0,0.0,64.8,4.7,1014.0,13.5,10.0,70.60518500828422
480181209,Honolulu Marathon,2018-12-09,Honololu,HI,19606,10706,8900,2:09:01,2:47:53,6:22:07,1:35:13,457,455,126,3,91182022521,2018-12-09,21.324,-157.9294,2.1,74.7,81.0,71.1,0.05,60.3,10.8,1020.5,19.9,10.0,60.86903450588896
480171210,Honolulu Marathon,2017-12-10,Honololu,HI,20350,10839,9511,2:08:27,2:22:15,6:19:29,1:38:55,457,455,126,3,91182022521,2017-12-10,21.324,-157.9294,2.1,76.2,84.0,68.0,0.01,63.7,5.2,1015.1,14.7,10.0,65.27982777049651
480161211,Honolulu Marathon,2016-12-11,Honololu,HI,20222,10767,9455,2:09:37,2:31:10,6:26:33,1:43:01,457,455,126,3,91182022521,2016-12-11,21.324,-157.9294,2.1,72.8,79.0,69.1,0.0,67.1,4.9,1014.3,13.9,10.0,82.32861055361103
480151213,Honolulu Marathon,2015-12-13,Honololu,HI,21546,11339,10207,2:11:43,2:28:34,6:21:17,1:37:01,457,455,126,3,91182022521,2015-12-13,21.324,-157.9294,2.1,76.4,86.0,68.0,0.0,68.3,4.2,1016.1,15.6,10.0,76.06615541360303
480141214,Honolulu Marathon,2014-12-14,Honololu,HI,21824,11511,10313,2:15:35,2:30:23,6:04:40,1:33:53,457,455,126,3,91182022521,2014-12-14,21.324,-157.9294,2.1,74.3,82.4,69.1,0.0,64.6,9.5,1020.3,19.7,9.8,71.77539224984164
480131208,Honolulu Marathon,2013-12-08,Honololu,HI,22054,11769,10285,2:18:47,2:36:02,6:17:15,1:37:17,457,455,126,3,91182022521,2013-12-08,21.324,-157.9294,2.1,75.8,84.9,68.0,0.0,65.4,3.8,1014.6,14.1,10.0,70.1980219401957
480121209,Honolulu Marathon,2012-12-09,Honololu,HI,22109,11761,10348,2:12:31,2:31:23,5:53:25,1:19:11,457,455,126,3,91182022521,2012-12-09,21.324,-157.9294,2.1,76.4,82.9,71.1,0.0,66.1,8.8,1014.0,13.5,10.0,70.50463490059707
480111211,Honolulu Marathon,2011-12-11,Honololu,HI,19078,10082,8996,2:14:55,2:31:41,5:55:46,1:27:40,457,455,126,3,91182022521,2011-12-11,21.324,-157.9294,2.1,74.9,82.0,71.1,0.32,66.0,12.5,1016.1,15.8,9.6,73.86026136233585
480101212,Honolulu Marathon,2010-12-12,Honololu,HI,20169,10459,9710,2:15:18,2:32:13,6:01:40,1:31:15,457,455,126,3,91182022521,2010-12-12,21.324,-157.9294,2.1,73.6,79.0,66.9,0.52,65.3,4.4,1014.7,14.2,10.0,75.2949843799373
480091213,Honolulu Marathon,2009-12-13,Honololu,HI,20321,10392,9929,2:12:14,2:28:34,5:54:58,1:29:48,457,455,126,3,91182022521,2009-12-13,21.324,-157.9294,2.1,73.9,82.0,64.9,0.0,63.8,2.6,1014.7,14.2,10.0,70.73843106243449
480081214,Honolulu Marathon,2008-12-14,Honololu,HI,20058,10505,9553,2:14:35,2:32:33,5:58:22,1:32:05,457,455,126,3,91182022521,2008-12-14,21.324,-157.9294,2.1,72.7,79.0,69.1,2.0,68.9,6.5,1012.7,12.0,8.2,87.88250399464505
480071209,Honolulu Marathon,2007-12-09,Honololu,HI,20692,10731,9961,2:17:26,2:33:06,6:02:51,1:35:30,457,455,126,3,91182022521,2007-12-09,21.324,-157.9294,2.1,75.0,79.0,70.0,0.01,66.4,5.3,1014.7,14.2,10.0,74.64155150957474
480061210,Honolulu Marathon,2006-12-10,Honololu,HI,24573,12903,11670,2:13:42,2:27:19,5:54:15,1:29:57,457,455,126,3,91182022521,2006-12-10,21.324,-157.9294,2.1,75.4,84.0,68.0,0.0,59.6,8.7,1022.5,22.0,10.0,57.99943626525407
480051211,Honolulu Marathon,2005-12-11,Honololu,HI,24219,12763,11456,2:12:00,2:30:24,5:49:42,1:28:28,457,455,126,3,91182022521,2005-12-11,21.324,-157.9294,2.1,75.7,82.9,69.1,0.0,64.3,8.9,1016.0,15.5,10.0,67.78270402602728
480041212,Honolulu Marathon,2004-12-12,Honololu,HI,22314,11593,10721,2:11:12,2:27:33,5:45:09,1:26:56,457,455,126,3,91182022521,2004-12-12,21.324,-157.9294,2.1,72.7,80.1,64.9,0.0,58.1,5.3,1017.7,999.9,9.9,60.179123649170144
480031214,Honolulu Marathon,2003-12-14,Honololu,HI,22136,11614,10522,2:12:59,2:31:57,5:49:44,1:28:22,457,455,126,3,91182022521,2003-12-14,21.324,-157.9294,2.1,76.7,82.9,71.1,0.01,62.6,14.4,1018.5,17.9,10.0,61.7727417680336
480021208,Honolulu Marathon,2002-12-08,Honololu,HI,26382,14377,12005,2:12:29,2:29:08,5:50:20,1:30:03,457,455,126,3,91182022521,2002-12-08,21.324,-157.9294,2.1,73.4,81.0,69.1,0.0,56.6,10.9,1020.5,999.9,9.9,55.68779190367036
480011209,Honolulu Marathon,2001-12-09,Honololu,HI,19221,10633,8587,2:15:09,2:29:54,5:44:25,1:24:50,457,455,126,3,91182022521,2001-12-09,21.324,-157.9294,2.1,76.2,82.9,73.0,0.0,64.9,14.3,1017.0,999.9,9.9,68.07495825219446
480001210,Honolulu Marathon,2000-12-10,Honololu,HI,22632,13174,9458,2:15:19,2:28:33,5:51:18,1:30:23,457,455,126,3,91182022521,2000-12-10,21.324,-157.9294,2.1,74.9,82.9,66.9,0.0,65.6,5.6,1014.5,999.9,9.9,72.8416815304106
42210619,Grandma's Marathon,2021-06-19,Duluth,MN,2773,1518,1255,2:13:04,2:29:04,4:18:55,0:58:19,471,581,727,603,72745014913,2021-06-19,46.8436,-92.18658,433.4,61.4,82.0,51.1,0.04,50.7,5.4,1009.5,958.8,10.0,67.88333817682845
