Date,City,State,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,TEMP,MAX,MIN,PRCP,DEWP,WDSP,SLP,STP,VISIB,RELHUM
2017-06-04,San Diego,CA,72290023188,2017-06-04,32.7336,-117.1831,4.6,63.4,66.9,62.1,0.0,58.9,4.3,1012.8,11.9,9.1,85.26917584698054
2018-06-03,San Diego,CA,72290023188,2018-06-03,32.7336,-117.1831,4.6,67.0,73.0,60.1,0.0,57.9,5.0,1013.6,12.7,10.0,72.57930792480703
2019-06-02,San Diego,CA,72290023188,2019-06-02,32.7336,-117.1831,4.6,63.2,68.0,61.0,0.0,52.1,6.2,1012.9,11.9,10.0,67.09284214107142
2021-10-24,San Diego,CA,72290023188,2021-10-24,32.7336,-117.1831,4.6,66.0,71.1,61.0,0.0,54.3,5.0,1013.3,12.3,10.0,65.95706287313273
2000-07-09,San Francisco,CA,72494023234,2000-07-09,37.6197,-122.3647,2.4,60.1,70.0,53.6,0.0,52.7,9.1,1014.7,999.9,9.5,76.53035654137034
2001-07-08,San Francisco,CA,72494023234,2001-07-08,37.6197,-122.3647,2.4,60.0,70.0,53.1,0.0,54.7,10.2,1017.4,999.9,9.0,82.63112133739212
2002-07-28,San Francisco,CA,72494023234,2002-07-28,37.6197,-122.3647,2.4,66.3,75.0,55.9,0.0,56.1,5.1,1014.9,999.9,9.9,69.68626822401865
2003-07-27,San Francisco,CA,72494023234,2003-07-27,37.6197,-122.3647,2.4,61.0,71.1,55.0,0.0,55.1,11.8,1016.2,15.7,9.9,80.91729340658773
2004-08-01,San Francisco,CA,72494023234,2004-08-01,37.6197,-122.3647,2.4,61.9,68.0,57.9,0.0,55.8,10.2,1013.7,999.9,9.7,80.39910108193854
2005-07-31,San Francisco,CA,72494023234,2005-07-31,37.6197,-122.3647,2.4,61.7,71.1,55.0,0.0,53.9,11.5,1015.6,15.1,9.6,75.56011366594909
2006-07-30,San Francisco,CA,72494023234,2006-07-30,37.6197,-122.3647,2.4,64.6,75.9,57.9,0.0,55.2,7.7,1014.5,14.0,10.0,71.55552957340139
2007-07-29,San Francisco,CA,72494023234,2007-07-29,37.6197,-122.3647,2.4,60.6,70.0,55.0,0.0,52.6,11.5,1013.1,12.6,10.0,74.90696324904637
2008-08-03,San Francisco,CA,72494023234,2008-08-03,37.6197,-122.3647,2.4,58.9,77.0,55.0,0.0,50.7,15.4,1012.6,12.0,10.0,74.19536088336032
2009-07-26,San Francisco,CA,72494023234,2009-07-26,37.6197,-122.3647,2.4,58.2,72.0,53.1,0.0,52.0,11.1,1015.8,15.4,9.9,79.82209949135098
2010-07-25,San Francisco,CA,72494023234,2010-07-25,37.6197,-122.3647,2.4,59.6,68.0,55.0,0.0,50.6,13.1,1013.0,12.4,10.0,72.09639829296042
2011-07-31,San Francisco,CA,72494023234,2011-07-31,37.6197,-122.3647,2.4,62.8,73.0,57.9,0.0,53.2,7.5,1014.1,13.4,10.0,70.84840620909559
2012-07-29,San Francisco,CA,72494023234,2012-07-29,37.6197,-122.3647,2.4,59.4,70.0,54.0,0.0,51.0,10.7,1017.0,16.6,9.8,73.69621814108541
2013-06-16,San Francisco,CA,72494023234,2013-06-16,37.6197,-122.3647,2.4,56.8,68.0,51.1,0.0,47.5,12.0,1017.3,16.6,10.0,71.00307367567622
2014-07-27,San Francisco,CA,72494023234,2014-07-27,37.6197,-122.3647,2.4,66.5,77.0,61.0,0.0,57.8,11.4,1014.2,13.5,10.0,73.58024250814344
2015-07-26,San Francisco,CA,72494023234,2015-07-26,37.6197,-122.3647,2.4,63.7,73.9,59.0,0.0,55.7,9.9,1015.1,14.5,10.0,75.19503406743318
2016-07-31,San Francisco,CA,72494023234,2016-07-31,37.6197,-122.3647,2.4,62.0,75.9,54.0,0.0,53.9,9.0,1011.2,10.5,10.0,74.76402233622443
2017-07-23,San Francisco,CA,72494023234,2017-07-23,37.6197,-122.3647,2.4,64.4,80.1,55.0,0.0,52.6,11.6,1010.2,9.6,10.0,65.52650868938098
2018-07-29,San Francisco,CA,72494023234,2018-07-29,37.6197,-122.3647,2.4,57.8,66.0,52.0,0.0,51.7,11.5,1015.3,14.6,10.0,80.08578060215446
2019-07-28,San Francisco,CA,72494023234,2019-07-28,37.6197,-122.3647,2.4,67.6,79.0,55.9,0.0,53.6,10.4,1013.4,12.7,9.7,60.832305702773304
2021-09-19,San Francisco,CA,72494023234,2021-09-19,37.61962,-122.36562,3.2,65.1,71.1,57.0,0.0,56.7,9.9,1018.1,17.6,10.0,74.24476425658321
2009-06-27,Seattle,WA,72793524234,2009-06-27,47.53028,-122.30083,6.1,63.6,79.0,52.0,0.0,44.8,2.6,1023.5,22.5,10.0,50.342834772910486
2010-06-26,Seattle,WA,72793524234,2010-06-26,47.53028,-122.30083,6.1,60.2,68.0,55.0,0.0,49.5,3.8,1019.7,18.8,10.0,67.7461759087294
2011-06-25,Seattle,WA,72793524234,2011-06-25,47.53028,-122.30083,6.1,57.5,64.9,53.1,0.07,48.1,3.3,1017.9,16.9,10.0,70.81150286859766
2012-06-23,Seattle,WA,72793524234,2012-06-23,47.53028,-122.30083,6.1,55.8,61.0,53.1,0.36,52.4,3.7,1007.5,6.4,9.0,88.32699646097765
2013-06-22,Seattle,WA,72793524234,2013-06-22,47.53028,-122.30083,6.1,65.8,78.1,55.0,0.0,50.2,1.6,1018.3,17.4,10.0,57.11413147314312
2014-06-21,Seattle,WA,72793524234,2014-06-21,47.53028,-122.30083,6.1,62.3,72.0,53.1,0.0,42.9,3.8,1020.1,19.1,10.0,49.007580325793136
2015-06-13,Seattle,WA,72793524234,2015-06-13,47.53028,-122.30083,6.1,63.4,75.9,52.0,0.0,44.0,3.6,1019.3,18.3,10.0,49.175203460854306
2016-06-18,Seattle,WA,72793524234,2016-06-18,47.53028,-122.30083,6.1,57.6,66.9,53.1,0.37,52.2,3.2,1019.3,18.3,9.5,82.16356299029029
2017-06-18,Seattle,WA,72793524234,2017-06-18,47.53028,-122.30083,6.1,60.0,69.1,52.0,0.01,57.1,4.6,1020.8,19.9,9.1,90.1360926337347
2018-06-10,Seattle,WA,72793524234,2018-06-10,47.53028,-122.30083,6.1,54.3,63.0,48.9,0.17,43.4,7.0,1016.8,15.8,10.0,66.54904320352244
2019-06-09,Seattle,WA,72793524234,2019-06-09,47.53028,-122.30083,6.1,61.4,73.0,51.1,0.0,44.4,4.2,1028.8,27.8,10.0,53.57531319565395
2000-10-07,St. George,UT,72475499999,2000-10-07,37.091,-113.593,896.0,76.0,91.4,60.8,0.0,30.4,3.0,9999.9,999.9,10.0,18.723636857557413
2001-10-06,St. George,UT,72475499999,2001-10-06,37.091,-113.593,896.0,74.6,84.2,66.2,0.0,41.0,7.2,9999.9,999.9,9.9,29.85855717972809
2002-10-05,St. George,UT,72475499999,2002-10-05,37.091,-113.593,896.0,61.5,77.0,50.0,0.0,36.7,1.7,9999.9,999.9,9.9,39.610298721781966
2003-10-04,St. George,UT,72475499999,2003-10-04,37.091,-113.593,896.0,69.4,82.4,59.0,0.0,44.3,4.3,9999.9,999.9,10.0,40.40903889326827
2004-10-02,St. George,UT,72475499999,2004-10-02,37.091,-113.593,896.0,70.6,86.0,59.0,0.0,38.6,3.2,9999.9,999.9,10.0,31.127227113220624
2005-10-01,St. George,UT,72475499999,2005-10-01,37.091,-113.593,896.0,72.2,91.4,55.4,0.0,25.2,3.1,9999.9,999.9,10.0,17.177432584028633
2006-10-07,St. George,UT,72475423186,2006-10-07,37.1,-113.6,894.9,58.8,73.4,48.2,0.0,39.8,4.0,9999.9,999.9,10.0,49.2305699860358
2007-10-06,St. George,UT,72475423186,2007-10-06,37.1,-113.6,894.9,57.5,66.2,48.2,0.0,23.4,13.4,9999.9,999.9,10.0,26.601750065735825
2008-10-04,St. George,UT,72475423186,2008-10-04,37.1,-113.6,894.9,68.7,82.4,57.2,0.0,41.2,8.6,9999.9,905.2,10.0,36.74665379556633
2009-10-03,St. George,UT,72475423186,2009-10-03,37.1,-113.6,894.9,64.3,80.6,50.0,0.0,15.6,3.2,9999.9,906.4,10.0,14.982309567819375
2010-10-02,St. George,UT,72475593129,2010-10-02,37.7086,-113.0944,1702.6,67.8,87.1,48.9,0.0,36.2,4.0,1016.8,832.6,10.0,31.173033368819475
2011-10-01,St. George,UT,72092299999,2011-10-01,37.0363889,-113.510305,879.0,80.0,95.0,68.0,0.0,42.5,7.4,9999.9,999.9,10.0,26.46036545679825
2012-10-06,St. George,UT,72475423186,2012-10-06,37.1,-113.6,894.9,72.0,84.2,59.0,0.0,28.0,2.2,9999.9,912.8,10.0,19.414176584000383
2013-10-05,St. George,UT,72475423186,2013-10-05,37.1,-113.6,894.9,56.4,73.4,46.4,0.0,20.4,10.7,9999.9,923.5,10.0,24.385635195945294
2014-10-04,St. George,UT,72475423186,2014-10-04,37.1,-113.6,894.9,69.7,87.8,55.4,0.0,33.3,2.9,9999.9,918.8,9.8,26.02422208538992
2015-10-03,St. George,UT,72475423186,2015-10-03,37.1,-113.6,894.9,71.3,82.4,57.2,0.0,35.4,4.9,9999.9,904.6,10.0,26.796651126506188
2016-10-01,St. George,UT,72475423186,2016-10-01,37.1,-113.6,894.9,75.0,89.6,62.6,0.0,48.6,5.1,9999.9,914.1,10.0,39.33643318353274
2017-10-07,St. George,UT,72475423186,2017-10-07,37.1,-113.6,894.9,64.7,82.9,48.9,0.0,22.3,4.6,1014.9,913.6,10.0,19.682123392443458
2018-10-06,St. George,UT,72475423186,2018-10-06,37.1,-113.6,894.9,61.9,73.0,53.6,0.0,46.0,5.6,1008.9,908.2,9.8,55.933360889421934
2019-10-05,St. George,UT,72475423186,2019-10-05,37.1,-113.6,894.9,65.9,82.0,50.0,0.0,15.9,4.9,1017.8,916.5,10.0,14.356390989866465
2021-10-02,St. George,UT,72475423186,2021-10-02,37.1,-113.6,894.9,69.3,86.0,54.0,0.0,28.8,1.8,1017.7,916.5,10.0,21.990415431909955
2002-09-15,Toronto,ON,71265099999,2002-09-15,43.6166666,-79.3833333,76.5,68.0,77.0,62.4,0.57,63.5,3.4,1014.4,5.3,999.9,85.53358918125572
2003-09-28,Toronto,ON,71265099999,2003-09-28,43.6166666,-79.3833333,76.5,57.8,64.8,50.4,0.02,50.0,8.1,1007.9,998.6,9.0,75.19987612118703
2004-09-26,Toronto,ON,71265099999,2004-09-26,43.6166666,-79.3833333,76.5,62.4,75.0,54.1,0.0,54.8,6.0,1021.3,11.9,8.9,76.17671847164115
2005-09-25,Toronto,ON,71265099999,2005-09-25,43.6166666,-79.3833333,76.5,66.3,75.2,60.8,0.02,62.8,5.5,1017.5,8.4,6.4,88.50097294391477
2006-09-24,Toronto,ON,71265099999,2006-09-24,43.6166666,-79.3833333,76.5,65.7,68.0,59.0,0.14,60.3,14.4,999.3,999.9,8.4,82.71881204347146
2007-09-30,Toronto,ON,71265099999,2007-09-30,43.6166666,-79.3833333,76.5,62.3,68.9,51.6,0.0,55.1,4.5,1028.7,19.8,9.0,77.28427691086235
2008-09-28,Toronto,ON,71265099999,2008-09-28,43.6166666,-79.3833333,76.5,66.3,72.5,61.5,0.06,56.4,8.6,1016.6,999.9,8.6,70.44649820161476
2009-09-27,Toronto,ON,71265099999,2009-09-27,43.6166666,-79.3833333,76.5,64.0,68.2,55.8,0.59,60.5,8.0,1002.5,999.9,7.8,88.39444924474594
2010-09-26,Toronto,ON,71265099999,2010-09-26,43.6166666,-79.3833333,76.5,53.7,64.4,47.1,0.0,45.2,5.9,1017.9,999.9,9.1,72.85417025156448
2011-10-16,Toronto,ON,71265099999,2011-10-16,43.6166666,-79.3833333,76.5,50.7,53.6,46.4,0.01,41.6,15.0,1004.2,999.9,9.1,70.88973451631666
2012-10-14,Toronto,ON,71265099999,2012-10-14,43.6166666,-79.3833333,76.5,52.2,60.8,44.6,0.69,49.5,5.3,1010.6,999.9,5.4,90.48573885728474
2013-10-20,Toronto,ON,71265099999,2013-10-20,43.6166666,-79.3833333,76.5,46.4,57.2,41.0,0.29,38.7,9.2,1010.1,999.8,9.2,74.39334977882895
2014-10-19,Toronto,ON,71265099999,2014-10-19,43.6166666,-79.3833333,76.5,42.5,55.8,37.6,0.0,30.6,7.9,1017.7,7.8,9.2,62.51920168808539
2015-10-18,Toronto,ON,71265099999,2015-10-18,43.6166666,-79.3833333,76.5,38.5,44.8,33.4,0.0,25.6,6.1,1027.2,17.7,9.2,59.46911133872928
2016-10-16,Toronto,ON,71265099999,2016-10-16,43.6166666,-79.3833333,76.5,65.5,70.2,52.9,0.04,60.6,7.7,1014.3,5.3,9.3,84.18794667736543
2017-10-22,Toronto,ON,71265099999,2017-10-22,43.6166666,-79.3833333,76.5,59.3,67.1,49.8,0.0,54.3,6.5,1023.1,13.9,9.3,83.49256324323623
2018-10-21,Toronto,ON,71265099999,2018-10-21,43.6166666,-79.3833333,76.5,40.3,54.9,34.9,0.0,25.6,10.6,1017.0,7.6,9.3,55.44160589282321
2019-10-20,Toronto,ON,71265099999,2019-10-20,43.6166666,-79.3833333,76.5,51.7,57.2,48.2,0.0,47.9,9.4,1012.8,3.6,9.3,86.81761102266198
2001-05-06,Vancouver,BC,71892099999,2001-05-06,49.193889,-123.184444,4.26,48.2,55.4,39.2,0.0,39.0,7.5,1025.5,25.0,28.9,70.34293412487773
2002-05-05,Vancouver,BC,71892099999,2002-05-05,49.193889,-123.184444,4.26,47.2,51.3,44.2,0.04,39.4,11.6,1014.8,14.5,18.7,74.18226906306631
2003-05-04,Vancouver,BC,71892099999,2003-05-04,49.193889,-123.184444,4.26,49.1,55.9,45.3,0.21,44.3,7.0,1006.2,5.4,15.4,83.44190292932858
2004-05-02,Vancouver,BC,71892099999,2004-05-02,49.193889,-123.184444,4.26,61.3,75.7,51.3,0.11,52.0,5.6,1021.5,20.7,17.7,71.47592304138915
2005-05-01,Vancouver,BC,71784099999,2005-05-01,49.35,-123.2,168.0,54.6,66.2,46.4,0.07,49.1,1.7,1020.8,0.5,999.9,81.64622363024789
2006-05-07,Vancouver,BC,71892099999,2006-05-07,49.193889,-123.184444,4.26,51.1,59.0,46.2,0.39,44.0,9.3,1014.3,14.4,13.6,76.58544508877101
2007-05-06,Vancouver,BC,71892099999,2007-05-06,49.193889,-123.184444,4.26,51.0,56.3,43.2,0.04,41.0,5.1,1028.1,27.6,13.3,68.50042710539016
2008-05-04,Vancouver,BC,71892099999,2008-05-04,49.193889,-123.184444,4.26,50.3,55.4,42.8,0.0,44.8,4.7,1022.4,22.0,19.0,81.33104157090867
2009-05-03,Vancouver,BC,71892099999,2009-05-03,49.193889,-123.184444,4.26,53.7,61.2,43.2,0.23,40.8,9.2,1013.5,999.9,17.6,61.54548954406056
2010-05-02,Vancouver,BC,71892099999,2010-05-02,49.193889,-123.184444,4.26,51.4,57.4,45.0,0.04,43.1,11.3,1018.8,999.9,18.5,73.17836502082137
2011-05-01,Vancouver,BC,71892099999,2011-05-01,49.193889,-123.184444,4.26,49.5,59.0,40.3,0.0,38.4,5.3,1029.3,29.4,19.8,65.45554225835332
2012-05-06,Vancouver,BC,71892099999,2012-05-06,49.193889,-123.184444,4.26,50.5,59.0,41.0,0.0,39.7,6.0,1032.5,32.1,21.4,66.34915422487315
2013-05-05,Vancouver,BC,71892099999,2013-05-05,49.193889,-123.184444,4.26,59.3,68.0,51.8,0.0,48.5,8.3,1016.0,16.5,29.7,67.3902388224183
2014-05-04,Vancouver,BC,71892099999,2014-05-04,49.193889,-123.184444,4.26,50.7,56.1,48.0,0.46,47.7,8.9,1007.2,999.9,9.3,89.41385359944233
2015-05-03,Vancouver,BC,71892099999,2015-05-03,49.193889,-123.184444,4.26,51.3,59.0,41.0,0.0,43.8,5.2,1016.4,16.3,26.0,75.44290407438977
2016-05-01,Vancouver,BC,71892099999,2016-05-01,49.193889,-123.184444,4.26,55.8,66.2,47.3,0.0,47.7,4.4,1023.9,23.3,25.8,74.17262843278782
2017-05-07,Vancouver,BC,71892099999,2017-05-07,49.193889,-123.184444,4.26,49.8,55.8,39.9,0.0,41.6,7.4,1022.7,22.1,27.7,73.29842800715913
2018-05-06,Vancouver,BC,71892099999,2018-05-06,49.193889,-123.184444,4.26,59.0,66.2,53.6,0.02,53.1,6.1,1016.0,15.4,26.1,80.76860550634719
2019-05-05,Vancouver,BC,71892099999,2019-05-05,49.193889,-123.184444,4.26,54.0,61.5,41.5,0.0,47.3,9.2,1013.2,12.7,28.9,78.01085383083584
2000-10-22,Washington,DC,72405013743,2000-10-22,38.8472,-77.03454,3.0,62.4,78.1,51.1,0.0,53.2,5.3,1027.3,999.9,8.3,71.85280137497318
2001-10-28,Washington,DC,72405013743,2001-10-28,38.8472,-77.03454,3.0,45.6,53.1,39.0,0.0,25.9,11.4,1029.6,999.9,9.9,45.81152028363176
2002-10-27,Washington,DC,72405013743,2002-10-27,38.8472,-77.03454,3.0,57.6,68.0,46.9,0.32,49.4,5.4,1019.2,999.9,9.6,74.06983186670922
2003-10-26,Washington,DC,72405013743,2003-10-26,38.8472,-77.03454,3.0,63.6,71.1,59.0,0.0,57.6,9.5,1023.0,20.6,8.6,80.81708009935731
2004-10-31,Washington,DC,72405013743,2004-10-31,38.8472,-77.03454,3.0,68.4,78.8,60.8,0.01,54.2,8.9,1009.5,999.9,6.6,60.4930419734596
2005-10-30,Washington,DC,72405013743,2005-10-30,38.8472,-77.03454,3.0,53.0,66.9,39.9,0.0,33.2,6.2,1026.3,23.9,10.0,46.80933628437899
2006-10-29,Washington,DC,72405013743,2006-10-29,38.8472,-77.03454,3.0,49.9,64.0,39.9,0.01,26.9,10.5,1007.2,4.9,10.0,40.62824846467225
2007-10-28,Washington,DC,72405013743,2007-10-28,38.8472,-77.03454,3.0,57.1,73.0,52.0,0.12,37.8,9.8,1027.3,24.9,10.0,48.39614522936255
2008-10-26,Washington,DC,72405013743,2008-10-26,38.8472,-77.03454,3.0,53.9,68.0,45.0,0.8,46.2,4.6,1013.6,11.3,9.3,75.11555407567812
2009-10-25,Washington,DC,72405013743,2009-10-25,38.8472,-77.03454,3.0,58.0,72.0,48.9,0.9,40.9,8.9,1017.3,14.0,10.0,52.87093997388755
2010-10-31,Washington,DC,72405013743,2010-10-31,38.8472,-77.03454,3.0,55.7,66.9,39.9,0.0,38.4,8.7,1012.3,9.7,10.0,52.119261149582776
2011-10-30,Washington,DC,72405013743,2011-10-30,38.8472,-77.03454,3.0,42.1,55.0,34.0,0.78,30.5,8.2,1023.0,20.7,10.0,63.231368805458644
2012-10-28,Washington,DC,72405013743,2012-10-28,38.8472,-77.03454,3.0,60.3,70.0,54.0,0.0,48.4,13.5,1008.4,6.2,9.5,64.78929276738481
2013-10-27,Washington,DC,72405013743,2013-10-27,38.8472,-77.03454,3.0,53.6,63.0,35.1,0.0,32.9,6.6,1016.9,14.5,10.0,45.24415658772722
2014-10-26,Washington,DC,72405013743,2014-10-26,38.8472,-77.03454,3.0,64.2,73.9,48.9,0.0,36.2,9.2,1007.8,5.5,10.0,35.31926855233015
2015-10-25,Washington,DC,72405013743,2015-10-25,38.8472,-77.03454,3.0,60.7,71.1,46.9,0.01,52.1,7.9,1020.6,18.3,10.0,73.28125970306249
2016-10-30,Washington,DC,72405013743,2016-10-30,38.8472,-77.03454,3.0,65.9,80.1,44.1,0.0,58.2,8.1,1014.7,12.4,10.0,76.21277492482048
2017-10-22,Washington,DC,72405013743,2017-10-22,38.8472,-77.03454,3.0,64.5,78.1,52.0,0.0,52.3,3.1,1027.9,25.6,10.0,64.5817637381319
2018-10-28,Washington,DC,72405013743,2018-10-28,38.8472,-77.03454,3.0,54.0,62.1,48.9,0.23,44.4,5.9,1008.9,6.5,10.0,69.90041597036718
2019-10-27,Washington,DC,72405013743,2019-10-27,38.8472,-77.03454,3.0,68.1,80.1,57.9,0.42,61.6,8.3,1013.7,10.6,8.2,79.72550095658508
